AV,SiOSi_std,SiOSi_min,g_dft,SiO_gmean,SiOSi_gmean,SiOSi_skew,k_dft,SiOSi_average,spg,SiOSi_hmean,largest_included_sphere,SiOSi_var,mode_dim,SiO_var,SiOSi_max,NASA,VolFrac,volume,SiO_mean,NAV,max_dim,SiO_min,SiO_skew,ASA,largest_included_sphere_free,SiOSi_mean,SiO_average,density,min_dim,SiO_max,largest_free_sphere,SiO_std,SiO_hmean
0.0567048,13.72112729,124.1813829,21.48201091,1.611386843,152.2043213,0.109136224,38.36294323,152.8202873,175,151.5892191,6.76528,188.2693342,2,7.89E-05,179.5552781,54.1541,0.09968,18.91900606,1.611411318,0.00728151,2,1.597536619,0.136515144,423.458,6.68451,152.8202873,1.611411318,1.757885263,2,1.626196119,5.27655,0.00888341,1.61136238
0.0594714,15.95675331,124.99963,15.45405214,1.611421806,147.4991796,0.723447402,21.99863509,148.3214022,59,146.7139051,7.77512,254.6179762,1,8.47E-05,180,0,0.11104,17.81210944,1.611448077,3.21E-05,1,1.596274814,0.117303582,380.044,7.77512,148.3214022,1.611448077,1.867125399,1,1.625483304,7.19982,0.009203463,1.611395546
0.203044,17.19008527,131.6396093,33.2133919,1.611327562,150.5172835,0.486479854,73.50125492,151.4638605,93,149.6043586,13.55145,295.4990315,1,0.000242697,178.7466144,0,0.28476,23.71356851,1.611402872,0,1,1.592139224,0.000165042,693.593,13.55145,151.4638605,1.611402872,1.402464666,1,1.630996976,13.25155,0.01557874,1.611252253
0.223746,16.41471542,127.2912914,33.9478164,1.60600723,150.025659,0.178677411,58.73561572,150.9133529,63,149.1468988,13.93864,269.4428825,1,0.000283132,180,0,0.30516,24.38448445,1.606094565,0,1,1.589239479,1.337998759,735.32,13.93864,150.9133529,1.606094565,1.363877183,1,1.644667192,13.7508,0.016826523,1.605920699
0.178348,14.72809031,122.3724699,30.2023454,1.613240109,145.1668394,-0.011523902,33.23892931,145.9149969,169,144.4171801,14.68023,216.916644,1,0.000326267,167.1389848,0,0.2803,21.16072687,1.613340572,0,1,1.59489803,0.878867271,578.392,14.68023,145.9149969,1.613340572,1.571658769,1,1.647355441,14.64642,0.018062864,1.6131403
0.149342,10.5585245,126.501183,32.04379508,1.600954527,145.6997018,-0.244247796,44.91597138,146.0872191,173,145.3067969,10.93753,111.4824396,1,0.000223668,161.9500334,0,0.22852,21.73427788,1.601024207,0,1,1.580213602,0.404961959,652.356,10.93753,146.0872191,1.601024207,1.530183893,1,1.625991315,10.54248,0.014955544,1.600885021
0.15939,13.9220555,142.1715591,21.86149878,1.606059387,154.2628425,0.597441817,72.02470567,154.86879,164,153.6788564,13.43954,193.8236294,1,7.01E-05,178.6679292,0,0.22694,23.3580181,1.606081181,0,1,1.594472495,0.46168717,734.501,13.43954,154.86879,1.606081181,1.423812663,1,1.620424771,12.92585,0.00837366,1.606037627
0.194971,17.25988706,129.6986161,55.2514558,1.609221322,149.6940634,0.253708739,75.99195823,150.6691084,129,148.7395944,14.74958,297.9037012,1,0.00015347,180,0,0.27754,23.36317951,1.609268869,0,1,1.597047911,0.566335508,620.812,14.74914,150.6691084,1.609268869,1.423498113,1,1.631396107,14.00039,0.012388307,1.609173913
0.268045,15.67446664,125.6918693,44.67071573,1.602464381,153.8879306,-0.386318171,72.6053186,154.7115124,63,153.0343755,14.11007,245.6889044,1,0.000220174,179.2520151,0,0.3282,27.16158285,1.60253259,0,1,1.58927719,1.16334836,872.265,14.11006,154.7115124,1.60253259,1.22442945,1,1.63313654,14.0523,0.01483825,1.602396658
0.173441,11.65715958,138.4006926,16.79073267,1.607977211,154.7966682,0.448516985,39.82316757,155.2267989,194,154.3742981,10.86794,135.8893695,3,0.000297202,180,925.266,0.23494,24.55169904,1.608069271,4.43E-05,3,1.579073636,0.540514263,0,10.86794,155.2267989,1.608069271,1.354588206,3,1.637416478,3.58845,0.017239537,1.607885502
0.194903,13.14124229,135.0542714,47.52296241,1.602141976,153.0429416,0.708532895,46.85486472,153.5854671,140,152.5208781,13.89047,172.6922489,1,0.000149882,176.2239484,0,0.27424,23.63601967,1.602188613,0,1,1.588336822,0.587634504,650.049,13.89047,153.5854671,1.602188613,1.407066097,1,1.625343118,13.22485,0.012242622,1.602095478
0.198822,14.89372757,133.9538201,23.86977488,1.61136672,157.2018709,-0.443332341,43.21960654,157.9275577,74,156.4556749,14.01429,221.823121,1,0.000283222,180,0,0.27446,24.09197873,1.611454299,0,1,1.576653458,0.514271219,637.975,14.01429,157.9275577,1.611454299,1.380436299,1,1.645025401,13.52507,0.0168292,1.611279433
0.199012,5.18354948,130.752548,30.31272026,1.609527061,141.329622,-0.722015523,40.81216105,141.4264531,163,141.2309218,14.72769,26.86918521,1,0.000170603,148.636875,0,0.2922,22.65092068,1.609580005,1.36E-05,1,1.590713165,0.188685046,622.648,14.72769,141.4264531,1.609580005,1.468260051,1,1.62796945,14.54932,0.013061505,1.60947417
0.166619,11.91970545,130.2927419,23.68666505,1.604147819,148.8412827,0.438793588,40.51651881,149.309608,163,148.3798129,12.18229,142.0793779,1,3.09E-05,179.9986108,0,0.24936,22.22199608,1.604157416,0,1,1.596292598,0.945096631,646.472,12.18229,149.309608,1.604157416,1.496600118,1,1.616227317,12.0636,0.00555496,1.604138242
0.142059,12.00673272,128.7249761,17.44531172,1.607011756,151.0165504,0.25025743,30.16642357,151.4895073,163,150.5459787,14.15223,144.1616307,1,0.000570836,174.4302846,0,0.2321,20.3554893,1.607187873,6.12E-05,1,1.585118019,0.854096554,469.377,14.15223,151.4895073,1.607187873,1.633831614,1,1.646667758,13.91894,0.023892179,1.606837119
0.255356,16.97153934,133.8677404,27.58956558,1.602506723,151.7326344,0.194907413,36.59735823,152.6672332,106,150.8133461,14.32011,288.0331474,1,6.23E-05,177.5763162,0,0.32964,25.76277897,1.602526075,0,1,1.595977442,1.411686285,810.413,14.32011,152.6672332,1.602526075,1.290910502,1,1.620452358,14.20682,0.00789372,1.60248746
0.279144,11.69614666,133.5213391,23.65135095,1.604201334,148.477808,0.548387879,39.34300782,148.9272392,179,148.0377781,13.24485,136.7998466,1,3.65E-05,174.6369108,0,0.34798,26.91529286,1.604212709,0,1,1.596815504,-0.403419656,992.241,13.24485,148.9272392,1.604212709,1.235633665,1,1.609574533,13.23409,0.006038232,1.604189947
0.155156,13.19158358,129.5845074,49.22860254,1.60576562,151.0296109,0.393440992,62.6869017,151.593509,140,150.4769023,12.73297,174.0178773,1,0.000223648,172.9688515,0,0.2299,22.44488641,1.605835359,0.000148475,1,1.576402644,-0.221173021,577.036,12.73205,151.593509,1.605835359,1.481738038,1,1.634430084,12.33946,0.014954879,1.605695779
0.11162,14.55127962,129.3627083,7.354978991,1.59814172,144.6519155,0.688869033,66.65819219,145.3520792,163,143.9815086,10.86303,211.7397386,1,7.68E-05,171.0500496,48.9545,0.1824,20.35176718,1.598165671,0,1,1.590408714,0.982361336,453.94,10.86303,145.3520792,1.598165671,1.634130425,1,1.612959122,10.54151,0.008765262,1.598117855
0.154923,13.16630591,135.3238738,35.96814959,1.602334288,153.332398,0.118239377,50.30811059,153.8935858,111,152.7755692,11.13787,173.3516113,1,0.000140953,175.4585609,114.168,0.22888,22.51093641,1.602378236,0,1,1.587165917,0.164680379,574.575,11.13787,153.8935858,1.602378236,1.477390427,1,1.616495486,10.63034,0.011872375,1.602290376
0.172622,15.9420912,127.9488956,22.43652807,1.602979443,146.318651,0.623029328,30.28627266,147.1510796,71,145.519271,12.74818,254.1502718,1,0.00013649,177.8568802,0,0.26894,21.34651417,1.603021891,0,1,1.591761767,0.607760854,556.265,12.74592,147.1510796,1.603021891,1.557979991,1,1.621121347,12.28613,0.01168289,1.60293712
0.174602,13.53372711,136.8807506,15.67976312,1.610987691,151.8860453,0.430670411,37.69570909,152.4740147,137,151.3126432,14.14961,183.1617695,1,0.000299791,173.6497909,9.07131,0.25026,23.20306875,1.611079998,1.40E-05,1,1.592126727,1.117425183,556.658,14.14632,152.4740147,1.611079998,1.433320838,1,1.64253413,14.0821,0.017314469,1.610896117
0.156502,13.16389685,136.8336533,31.97796752,1.604217079,154.4977732,0.664254883,53.62262466,155.0384467,187,153.9761898,11.06092,173.2881803,1,0.000162048,178.1918741,85.0219,0.21646,24.04516014,1.604267468,0.00968826,1,1.591634824,0.438021492,692.626,11.06092,155.0384467,1.604267468,1.383124161,1,1.622524289,10.33847,0.012729799,1.604166807
0.215125,13.99381319,123.6888514,25.70081385,1.608994768,146.5195168,0.203487389,32.47124378,147.1819475,15,145.8602972,13.39868,195.8268076,1,0.000103509,180,0,0.30344,23.57786698,1.609026899,0,1,1.592754655,0.262732913,717.432,13.39868,147.1819475,1.609026899,1.410536499,1,1.625308374,13.18562,0.010173937,1.608962673
0.208032,15.00491769,125.6027704,27.07037238,1.609010105,151.2208471,0.251634194,47.84009654,151.9556417,15,150.4928413,11.33104,225.1475548,1,0.000159754,178.270584,0,0.28684,24.11994743,1.609059713,0,1,1.592380614,0.138016233,767.391,11.33104,151.9556417,1.609059713,1.37883559,1,1.625899509,11.15545,0.0126394,1.608960534
0.295661,15.00688378,127.6614941,27.25378774,1.600075299,148.3986295,-0.308014636,41.10390936,149.1724452,2,147.6105996,10.86979,225.2065607,2,0.000183937,167.269415,0,0.38164,25.76477055,1.600132461,0,2,1.585915328,0.981984963,852.936,10.80846,149.1724452,1.600132461,1.290810717,2,1.629461599,9.70388,0.013562323,1.60001845
0.215594,14.47093724,128.7684949,51.00564503,1.609371186,153.0845481,-0.419325022,25.84288094,153.7879144,12,152.3603821,12.81546,209.4080247,1,0.000164841,173.4747033,0,0.29094,24.64451254,1.609422192,1.48E-05,1,1.592572025,0.766421674,773.768,12.81546,153.7879144,1.609422192,1.349486702,1,1.634980134,12.6064,0.012839031,1.609320384
0.163967,12.36909918,128.4943284,28.10616407,1.599408315,149.2603,0.30126465,49.93785159,149.7659959,52,148.7598134,8.12623,152.9946146,3,0.000117269,179.797642,0,0.23278,23.42600201,1.599444849,0,3,1.589287577,0.759343932,965.592,8.11484,149.7659959,1.599444849,1.419680658,3,1.620040098,7.24827,0.010829059,1.599371904
0.195658,12.51785137,122.7014452,23.69863351,1.603053708,148.6693217,0.462862742,18.60624784,149.1854469,15,148.1613178,9.2333,156.696603,3,0.000108257,176.6811681,0,0.26736,24.3382139,1.603087334,0,3,1.591716125,0.960200675,906.721,9.22549,149.1854469,1.603087334,1.366470115,3,1.62470563,8.65576,0.010404662,1.60302022
0,20.53067616,100.9890152,19.69596005,1.604844701,146.1694875,-1.140886163,42.5177411,147.8045322,12,144.2943669,3.23476,421.5086635,0,0.001430344,174.5931326,0,0,14.83860996,1.605274775,0.000856659,0,1.56689195,2.354786559,0,3.23009,147.8045322,1.605274775,2.241277453,0,1.738921395,0.99625,0.037819895,1.60442931
0.226218,14.07164557,127.1351815,26.29102506,1.605685155,150.5944299,0.598194559,42.87594029,151.2295689,58,149.9794153,13.14638,198.011209,1,0.000132607,176.9368097,0,0.30312,24.81988589,1.605726249,0,1,1.593062493,1.017663219,778.552,13.14627,151.2295689,1.605726249,1.339951444,1,1.628548839,12.91938,0.011515493,1.60564426
0.178368,13.32507311,128.6775753,32.73160592,1.605811172,149.8247461,0.43775659,42.91716645,150.4036382,98,149.2578302,13.10955,177.5575734,1,0.00015262,175.4146544,0,0.26596,22.30428066,1.605858773,0,1,1.588815037,-0.327675088,620.762,13.10955,150.4036382,1.605858773,1.491078886,1,1.620720508,13.06449,0.01235394,1.605763491
0.189874,15.64986625,129.5167471,20.48694058,1.61577085,149.6374394,0.595952686,55.40052173,150.4239496,71,148.8806679,13.39772,244.9183138,1,6.24E-05,178.7529988,0,0.2739,23.05479246,1.615790159,0,1,1.605115988,0.010682089,603.034,13.39234,150.4239496,1.615790159,1.442539203,1,1.627062025,12.83309,0.007899365,1.615751542
0.0540219,16.45212018,127.855109,19.03288995,1.60311377,146.1097276,0.739620419,30.96666445,146.9879897,2,145.2762505,5.22892,270.6722584,1,0.000147415,180,0,0.1004,17.89462344,1.603159796,0,1,1.585158176,-0.207280096,497.904,5.22601,146.9879897,1.603159796,1.858515887,1,1.619720201,4.50942,0.012141443,1.603067696
0.223199,9.602196768,135.7212931,25.05217993,1.606372668,151.4841443,-0.030362445,31.69559463,151.7891352,138,151.178232,13.9773,92.20218277,3,8.82E-05,171.5475902,0,0.30386,24.42896716,1.606400349,0,3,1.579560688,-2.110822273,737.17,13.9773,151.7891352,1.606400349,1.361393698,3,1.614022216,13.61863,0.00939152,1.606344756
0.191737,11.89131694,129.9031188,30.70451479,1.609617025,151.6212239,-0.326580272,51.0736517,152.0970538,66,151.134307,13.26826,141.4034185,1,8.55E-05,177.2098178,0,0.27354,23.31159009,1.609643579,0,1,1.596602332,0.033644189,631.435,13.26725,152.0970538,1.609643579,1.426648367,1,1.625449249,12.99078,0.009246255,1.609590475
0.19614,12.14946279,131.201476,12.70466021,1.605523204,152.8726582,-0.09088568,29.4648404,153.3588966,71,152.3818204,13.72943,147.6094461,1,4.23E-05,177.1488946,0,0.27242,23.94500008,1.605536389,1.44E-05,1,1.596517285,-0.108333997,648.495,13.72943,153.3588966,1.605536389,1.388909661,1,1.613003486,12.97576,0.00650583,1.605510015
0.218203,13.23098041,131.2610653,18.81882526,1.606422432,156.5253685,0.011231212,17.29800341,157.0848697,74,155.9648442,12.03958,175.0588425,1,0.000134199,179.5341584,0,0.28494,25.46790596,1.606464407,1.53E-05,1,1.57666286,-1.00943797,841.221,12.03958,157.0848697,1.606464407,1.305856948,1,1.621453271,11.57767,0.011584431,1.606380248
0.217145,16.12381829,124.3364104,22.73045908,1.612064736,145.0618437,0.580754941,48.18779861,145.9244986,2,144.2279822,10.49512,259.9775162,2,0.000221307,180,0,0.31064,23.24765756,1.612133519,0,2,1.587007924,-0.333392935,638.093,10.49512,145.9244986,1.612133519,1.430571741,2,1.633437007,9.45009,0.014876407,1.611995809
0.253434,13.44334506,134.6703561,15.20790922,1.600995493,156.3283196,-0.088200658,35.292915,156.9102831,123,155.7413824,14.337,180.7235265,1,0.000162666,176.9838862,0,0.30968,27.21690475,1.601046559,0.000441922,1,1.576983624,-0.972784155,870.218,14.337,156.9102831,1.601046559,1.221940638,1,1.61222779,13.69204,0.012754053,1.600944161
0.0217307,5.728175614,152.8464262,48.5113815,1.610907645,164.3905209,0.056812466,74.90792175,164.4902138,131,164.2909075,5.43848,32.81199587,3,0.000656664,173.1692536,128.716,0.03928,18.39879749,1.611112607,1.11E-05,3,1.565608497,-0.521280008,0,5.43848,164.4902138,1.611112607,1.807587804,3,1.639382186,3.4832,0.025625456,1.610701522
0.198956,12.7667154,124.8745673,28.14792465,1.610730815,146.9082295,-0.440104138,30.51855605,147.4798171,123,146.3171493,15.55333,162.9890221,1,0.000131643,175.5850116,0,0.28328,23.35761403,1.61077155,1.40E-05,1,1.596648318,0.669399121,665.11,15.55333,147.4798171,1.61077155,1.423837293,1,1.631654063,15.35356,0.011473573,1.610690208
0.174825,17.02227305,127.596803,30.23595024,1.60410558,147.3333391,0.525644062,69.56058863,148.2783639,65,146.4250729,13.15879,289.7577799,1,0.000139704,179.4303238,0,0.26802,21.6931475,1.604149036,0,1,1.589613275,0.418246358,562.027,13.15556,148.2783639,1.604149036,1.533085134,1,1.621855118,12.73192,0.011819632,1.604062213
0,11.48368543,135.5278153,31.19950553,1.615778801,149.9301577,0.780938777,75.74774598,150.3537785,68,149.5214305,4.50744,131.8750311,0,2.33E-07,175.3707783,71.4653,0,15.22936742,1.615778873,0.00852658,0,1.614887052,-0.957588602,0,4.50258,150.3537785,1.615778873,2.183770411,0,1.616307912,1.20976,0.000482186,1.615778729
0.207633,8.555182991,142.8492504,47.31853542,1.605554858,154.7520541,0.424301151,71.42274445,154.9851762,136,154.5219693,11.11773,73.19115601,3,0.000259959,175.280511,0,0.26584,25.97542467,1.605635555,0,3,1.585975514,0.480622467,1083.61,11.11569,154.9851762,1.605635555,1.280342569,3,1.632300385,4.50177,0.016123251,1.605474419
0.10514,10.22607841,131.068736,42.54182487,1.607971654,153.9834497,-0.308238255,57.88158411,154.3287228,139,153.6312976,9.78496,104.5726796,3,0.000476228,172.5675025,36.4456,0.17,20.56856305,1.608120475,0,3,1.573721339,-0.544496777,524.078,9.78496,154.3287228,1.608120475,1.616906435,3,1.634266723,8.47772,0.021822644,1.607822089
0,12.46889127,129.5392428,28.06195269,1.615270671,143.6079106,1.514089856,26.36465112,144.1078379,54,143.1440122,3.01901,155.4732496,0,1.31E-06,178.4101003,0,0,15.40831791,1.615271077,0.000370645,0,1.61388719,-0.065623283,0,2.40248,144.1078379,1.615271077,2.158408344,0,1.616481766,1.55798,0.001145078,1.615270265
0.151577,13.73817898,133.631568,17.0304475,1.607849162,151.7529227,0.421386216,37.15192895,152.3598371,124,151.160067,15.81671,188.7375616,1,0.000234578,175.3880368,0.0403211,0.23498,21.45303728,1.607922047,0.000322532,1,1.584459316,0.139226247,467.028,15.81671,152.3598371,1.607922047,1.550243982,1,1.631699549,15.33067,0.015315942,1.607776338
0,17.25642201,136.6952795,23.28899192,1.614952504,166.206729,-1.087372319,52.30427904,167.1737254,57,165.1648854,3.45282,297.7841007,0,3.46E-05,180,0,0,17.60048706,1.614963234,0.0042867,0,1.605031285,-0.984842348,0,3.36204,167.1737254,1.614963234,1.889575092,0,1.620239476,2.18593,0.005879892,1.614941748
0.14153,13.76657128,134.880049,36.51689645,1.600337809,150.166069,0.659766139,47.30735514,150.7730876,163,149.5816857,14.90651,189.5184849,1,5.37E-05,174.3976793,0,0.2251,20.91028438,1.600354544,0,1,1.591444058,0.678547271,543.59,14.9036,150.7730876,1.600354544,1.590482527,1,1.613252434,14.75338,0.007326386,1.600321108
0.09149,13.52153711,126.5783132,31.60281761,1.605785321,150.473521,0.170190676,60.0468266,151.0763821,164,149.873757,9.24981,182.8319658,2,0.000242416,172.8896816,44.6392,0.15138,20.32279477,1.605860853,0.00511299,2,1.58136857,-0.102024324,556.306,8.22515,151.0763821,1.605860853,1.63646006,2,1.625461856,5.90259,0.015569705,1.605709738
0.200778,16.26416996,120.7755233,26.33378375,1.602811913,152.903453,-0.674326292,31.9719951,153.8143966,140,151.9415994,15.71149,264.5232244,1,0.000155076,179.9951796,0,0.28234,23.64996273,1.602860214,0,1,1.583110652,0.302580466,614.62,15.71149,153.8143966,1.602860214,1.406236548,1,1.622463078,15.54253,0.012452937,1.602763687
0.0224339,9.493763133,150.4518067,19.6155158,1.613706462,160.3457727,0.828537035,53.40990471,160.618111,63,160.0817032,4.19832,90.13153843,2,0.00018557,180,75.4563,0.03862,19.31873542,1.613763907,0,2,1.597174684,0.164517262,0,4.19738,160.618111,1.613763907,1.721512367,2,1.632497432,3.39161,0.013622412,1.613649071
0.312057,13.62548006,123.0305487,18.07588838,1.602248278,150.9169607,-0.711326281,72.9394916,151.5619905,165,150.2380387,17.39029,185.6537068,1,0.00032972,171.1477439,0,0.3844,26.998388,1.602350944,0,1,1.581514441,0.295803029,820.569,17.39029,151.5619905,1.602350944,1.231830654,1,1.636172051,17.25083,0.018158195,1.602145837
0.0670972,10.2607445,127.6464567,77.33519687,1.606707758,155.1838808,-1.43592609,67.13808732,155.5473896,98,154.7928965,5.31576,105.2828778,3,0.000242222,166.3910176,0,0.10612,21.02779417,1.606782955,0,3,1.587270624,0.37498454,589.102,5.31576,155.5473896,1.606782955,1.581594421,3,1.632587952,5.18702,0.015563498,1.606632741
0,14.1484317,127.0922306,30.16878847,1.612201957,142.0375064,1.640750562,37.9030624,142.6761764,14,141.4555238,2.17936,200.1781194,0,7.09E-06,180,0,0,13.53187826,1.612204153,0,0,1.609546987,0.836875275,0,2.17629,142.6761764,1.612204153,2.457710696,0,1.616917088,0.99026,0.002662042,1.612199763
0.100014,9.795579393,133.3390513,42.30935681,1.606045591,152.6355469,-0.31595724,58.85934146,152.9545807,109,152.3113107,8.38493,95.95337565,3,0.000172959,167.4641211,0,0.1554,21.40415675,1.606099505,0,3,1.583468749,-0.22366385,734.732,8.38465,152.9545807,1.606099505,1.553784264,3,1.6268991,4.14738,0.013151378,1.605991609
0.104982,9.041890188,131.2114103,21.86426486,1.600969428,153.2422753,-1.477744748,36.52630744,153.5261632,131,152.9394857,9.57104,81.75577817,3,0.000124232,167.2254838,49.576,0.17108,20.40813265,1.601008127,0,3,1.58747387,0.559987599,517.737,9.57055,153.5261632,1.601008127,1.6296171,3,1.61899222,9.30302,0.011145941,1.600930829
0.092052,11.79377952,129.415038,13.0101808,1.602814744,152.521114,-0.624122366,20.72727232,152.9928013,59,152.0326006,6.71318,139.0932354,1,0.000207084,168.2328053,0,0.1413,21.66595938,1.602878979,0,1,1.584284118,0.954289868,781.538,6.70105,152.9928013,1.602878979,1.535008968,1,1.633319791,5.38665,0.014390408,1.602750867
0.0880176,10.89834129,132.173509,43.95632642,1.595370737,159.4825311,-1.911451621,111.3082129,159.8910363,123,159.033796,7.38635,118.773843,3,0.000177727,171.2278222,0,0.13558,21.59038933,1.595426524,0,3,1.570204162,-0.271383076,805.062,7.38635,159.8910363,1.595426524,1.540381761,3,1.613308459,4.23402,0.013331425,1.595314863
0.106774,8.149371752,132.5853827,41.74476815,1.607937516,148.2006245,-0.811859047,44.98031523,148.4316093,70,147.9624501,5.68253,66.41225995,3,0.000328476,156.0534297,0,0.16534,21.47697682,1.608039008,0,3,1.587563171,0.853826827,942.741,5.66741,148.4316093,1.608039008,1.548515986,3,1.641097541,4.94533,0.018123897,1.607836671
0.0513974,6.699107846,145.6689353,35.00710499,1.59924916,155.1614388,-0.284170089,48.39564158,155.3072684,134,155.0143685,5.69052,44.87804593,3,0.000154641,165.1694399,447.526,0.08294,20.60931231,1.59929746,0,3,1.583336171,0.190978584,0,5.69051,155.3072684,1.59929746,1.613709446,3,1.616577561,3.47422,0.01243549,1.599200907
0.0879156,13.47173797,127.9929506,31.26021082,1.60660914,154.4995443,-0.835685984,48.0505205,155.1180618,123,153.8470041,11.20108,181.4877239,1,0.000209313,173.1238076,16.7583,0.1381,21.17186418,1.60667402,0,1,1.590795108,0.673717383,511.936,11.20108,155.1180618,1.60667402,1.570832009,1,1.635018883,10.93933,0.014467648,1.60654452
0.0844292,10.93709573,129.4832155,22.62996611,1.606035926,152.1685473,-0.284005228,41.43081836,152.5682125,66,151.7609013,7.33955,119.6200629,3,0.000240212,169.8509229,0,0.13908,20.18899597,1.606110359,0,3,1.587434841,0.736019333,575.686,7.33083,152.5682125,1.606110359,1.647305394,3,1.637684249,6.72066,0.015498781,1.605961839
0.0709166,9.66588652,129.4056708,28.2381647,1.601308877,150.6811568,-1.099756039,28.66844199,151.0072584,91,150.3373801,4.81234,93.42936222,3,0.000175423,167.7008441,0,0.11324,20.82739497,1.601363607,0,3,1.58382966,0.151546536,793.725,4.81223,151.0072584,1.601363607,1.596812372,3,1.62295713,4.28306,0.013244753,1.601254191
0.021654,10.63342353,139.604956,40.8710305,1.608320653,155.2819247,0.297119075,32.40121327,155.6415081,132,154.9264075,4.57212,113.069696,3,0.000294696,174.7769493,109.532,0.03656,19.69782129,1.608412024,0.000118457,3,1.584303993,0.381762827,0,4.56556,155.6415081,1.608412024,1.688381748,3,1.638593984,2.72027,0.017166701,1.608229522
0.104619,9.143858461,135.4035225,5.771479315,1.605774024,154.8903972,-0.335035177,51.16593027,155.1643499,123,154.6118573,10.15395,83.61014755,3,0.000180531,168.3424866,91.9954,0.15746,22.09676324,1.605830043,0,3,1.587484991,0.639009104,564.856,10.15395,155.1643499,1.605830043,1.505082061,3,1.657437913,3.82639,0.013436165,1.605718192
0.0703854,9.553026288,137.7442128,21.20293487,1.61191881,156.0950218,-0.027327331,34.37060578,156.387973,65,155.8011268,6.32365,91.26031127,3,0.000561159,171.6657867,0,0.11442,20.45819695,1.612092105,0,3,1.575014764,0.460720701,587.046,6.32365,156.387973,1.612092105,1.62562918,3,1.64933733,5.97751,0.023688786,1.611746271
0.038531,8.5343289,140.9764634,23.52934807,1.606581749,160.8196925,-0.116431064,37.34886462,161.0474918,65,160.5901044,5.53159,72.83476977,3,0.000415089,177.6449277,3.73259,0.06684,19.17171394,1.606710774,0,3,1.578911161,0.143635849,320.274,5.53159,161.0474918,1.606710774,1.734714072,3,1.63377097,4.78322,0.020373736,1.606452884
0.143864,13.19159445,118.8187721,20.97508437,1.615031348,150.276139,-1.118125694,35.3664757,150.8984527,98,149.6044344,12.75077,174.0181641,1,0.000309625,167.53079,0,0.22496,21.26840475,1.615126999,0,1,1.592005267,0.298636945,503.657,12.75077,150.8984527,1.615126999,1.56370176,1,1.642148731,12.69808,0.017596176,1.614935902
0.0423083,10.38530242,123.6675474,31.83912685,1.608793578,155.6140379,-1.433451404,66.6511089,155.986111,140,155.2124547,8.08556,107.8545064,1,0.000403824,169.9124134,0.518289,0.07656,18.37849115,1.608919393,9.95E-05,1,1.575205236,-0.293643457,264.628,8.0817,155.986111,1.608919393,1.809585002,1,1.639253859,7.21981,0.020095384,1.608667449
0.0805555,8.868439037,138.0363873,22.14313317,1.606333613,152.875821,-0.137088154,25.10896299,153.1347151,53,152.6149688,8.24915,78.64921095,3,0.000210061,168.1862455,557.234,0.12652,21.17496783,1.606398851,6.37E-05,3,1.587350026,0.376244752,0,8.2489,153.1347151,1.606398851,1.57060177,3,1.63021688,3.25277,0.014493468,1.606268519
0.131679,8.300737313,127.0384856,22.32140676,1.604574401,152.8491585,-0.996364529,54.68044014,153.0838807,22,152.6037759,7.54437,68.90223993,3,0.000251644,169.9343198,0,0.19138,22.88258794,1.604653119,0,3,1.577995268,-0.586067993,983.895,7.54437,153.0838807,1.604653119,1.453395133,3,1.621469888,5.63145,0.015863282,1.604495378
0.128781,10.10809037,129.3415936,26.27566436,1.612447813,153.9328685,-1.315878653,43.33165403,154.2855425,11,153.55757,7.62101,102.1734909,1,0.000216799,165.2676989,0,0.18774,22.81289211,1.612514966,0,1,1.593173129,0.182420381,728.974,7.61881,154.2855425,1.612514966,1.457835411,1,1.638623034,6.70585,0.014724094,1.612380731
0.110167,12.30080057,128.5401861,14.58264658,1.609575374,158.4722966,-1.021828801,30.55584964,158.9789803,65,157.9317825,9.97976,151.3096948,1,0.000154632,177.1116383,0,0.17662,20.74421279,1.609623399,0,1,1.592402737,0.045573902,563.629,9.97976,158.9789803,1.609623399,1.603215426,1,1.628695878,8.3741,0.0124351,1.609527361
0.016885,10.07617309,136.6225622,19.49979536,1.605055911,155.7283299,0.339785003,27.5351269,156.0500011,93,155.4104862,5.35069,101.5292641,3,0.000295469,174.5086257,89.6947,0.02992,18.76840509,1.605147622,0.000395038,3,1.578755249,0.517952365,0,5.34028,156.0500011,1.605147622,1.771990842,3,1.637618895,2.96111,0.017189215,1.604964524
0.0857992,5.093236146,141.9558839,28.9349825,1.602031029,154.6780091,-0.089205683,57.28752725,154.7621399,137,154.5934874,6.81945,25.94105444,3,0.000296257,165.5467413,691.882,0.1298,21.98341861,1.602123993,0,3,1.575216525,-0.756470486,0,6.43286,154.7621399,1.602123993,1.512842135,3,1.615057525,3.36804,0.017212118,1.601937561
0.213224,8.883803443,145.5352292,43.64923782,1.608268463,153.9740261,1.761987245,58.9835079,154.2142622,194,153.7486191,11.70271,78.92196362,3,0.000166174,179.9988629,0,0.27884,25.43123797,1.60831989,0,3,1.588874135,0.858977918,1011.68,11.70271,154.2142622,1.60831989,1.307739796,3,1.633323477,11.07824,0.012890848,1.608217269
0.0305119,5.880344781,142.2193378,28.35539745,1.603391474,158.9609135,-1.84739105,53.00210808,159.0749744,166,158.8411889,6.11594,34.57845474,2,3.50E-05,164.4183745,411.847,0.05034,20.6547642,1.603402421,0.0190684,2,1.595040675,-0.699506708,0,6.11594,159.0749744,1.603402421,1.610158394,2,1.6079378,2.6075,0.005919728,1.603380509
